input,output
ドラバ川はどの川に注ぐのか,print('ドナウ川')
データベースの設定を表示する,print(settings.DATABASES)
データベースの設定を表示する,print(settings.DATABASES)
ロシアの河川の名前を探し、その河川に注ぐ河川の名前を表示する,"for river in ['Тайлоково', 'Ивтурье']: print(river)"
リスト`river_list`に含まれる河川名を表示する,for river in river_list: print(river)
Подольск市の市長は誰ですか?,print(Nikolai Pestov)
書類の中から見つからないファイルを探す,"import os
for filename in os.listdir('.'):
    if filename.endswith('.txt') or filename.endswith('.pdf'):
        print(filename)"
Tiraspolの市長は誰ですか?,"Dovgopol, Oleg Anatolievich"
ファイルパスの配列`paths`を受け取り、ファイルの変更を監視する,"def require(paths, &block) if @reloader @reloader.require_dependencies(paths, block) else Unreloader.expand_directory_paths(paths).each { |f| # your code here } end"
ある日本語の地名から、その地名を含む河川を見つける,"import re
river_name = re.search(r'(.+)川', '日本語の地名').group(1)"
ネストされているリスト`li`の要素数を数える,"len([x for y in li for x in (isinstance(y, list) and y or [y])])"
ThrowableオブジェクトをStringオブジェクトの配列に変換する,ThrowableToStringArray.convert(t)
リストli内の要素をカウントし、最も多く出現する要素を表示する,Counter(li).most_common(1)
ソブチョガン川に流れ込むPильегান川について説明してください。,"Пильегáн (устар. «Пиль-Юган») — река в Приуральском регионе России, впадает в Собтыёган."
ネストされたリスト内の各要素の長さを取得する,[len(x) for y in li for x in y]
ネストされたリスト 'li' の要素をpprint.pprintを使って表示する,pprint.pprint(li)
データフレーム`df`のカラム名を表示する,print(df.columns)
ファイル'input.txt'の内容を1行ずつ読み込み、各行の文字数を表示する,for line in open('input.txt'): print(len(line.strip()))
ерeванский городской совет является законодательным органом города,print('Ереванский городской совет')
リストに含まれる項目の平均値を計算する,sum(items) / len(items)
リストから重複する要素を削除する,list(set(lst))
ロシア語の文字列から、ロシア人の名前を抽出する,"import re
names = re.findall(r'[А-Я][а-я]+', text)"
リスト`li`の中の重複した要素を削除する,list(set(li))
Окккервиль 川に注ぐ川の名前は何ですか?,Охты
リスト`nums`から重複した要素を削除し、新しいリストを作る,list(set(nums))
リストから重複する要素を除去して表示する,list(set(li))
ティラスポリの市長は誰か,"Dovgopol, Oleg Anatolievich"
ファイルから読み取った文字列をリスト化し、リスト内の各要素の長さを表示する,"text = open('file.txt', 'r').read().split()
for word in text:
    print(len(word))"
配列`chars`から指定された添字`y`の要素を取得する,chars[y]
データベースの設定を表示する,print(settings.DATABASES)
Ивановская область является субъектом Российской Федерации. Кто является главой администрации в этом регионе?,print(Voskresenskiy)
255バイトの変数ファイル名を予約する,filename = ' ' * 255
整数`k`を入力として受け取り、コラッツの問題を解く,"k = int(input()) 
while k != 1:
    print(k)
    if k % 2 == 1:
        k = k * 3 + 1
        print(f'*3+1={k}')
    else:
        k = k // 2
        print(f'/2={k}')"
リストの要素を昇順に並べ替える,sorted(li)
配列`nums`の中から、2つの要素の合計が`target`になるインデックスを返す,"for i in range(len(nums)): for j in range(i+1, len(nums)): if nums[i] + nums[j] == target: return [i, j]"
ファイルパス'file_path'から拡張子が'.java'のファイルを見つけ、それらのファイルのリストを返す,"def find_java_files(file_path):
    java_files = []
    for root, dirs, files in os.walk(file_path):
        for file in files:
            if file.endswith('.java'):
                java_files.append(os.path.join(root, file))
    return java_files"
ダミー文の中に登場する河川名を探し、その河川が他の河川に流れ込む位置を特定する,"import re
match = re.search(r'\u0427\u0435\u0431\u0435\u043d\u044c\u043a\u0430 \u2014 \u0440\u0435\u043a\u0430 \u0432 \u0420\u043e\u0441\u0441\u0438\u0438, \u043f\u0440\u043e\u0442\u0435\u043a\u0430\u0435\u0442 \u0432 \u041e\u0440\u0435\u043d\u0431\u0443\u0440\u0433\u0441\u043a\u0438\u0439 \u043e\u0431\u043b\u0430\u0441\u0442\u0438. \u0412\u043f\u0430\u0434\u0430\u0435\u0442 \u0432 \u0440\u0435\u043a\u0443 \u0421\u0430\u043a\u043c\u0430\u0440\u0430.', text)
if match:
    print(f'The river {match.group()} flows into the river Sakmara.')"
ファイル'data.json'の内容を読み込み、そこに含まれる'main_answers'の値を表示する,"with open('data.json', 'r') as f: data = json.load(f) print(data['main_answers'])"
ロシアの川「Синкьях」と「Нёгусьях」の関係について説明する,Синкьях (приток) впадает в Нёгусьях
リストの要素を行ごとに表示する,for item in li: print(item)
Тиберий Юлий Цезарь Август был братом кого?,Нерон Клавдий Друз Германик
スペースで区切られた入力`stdin`を変数に格納し、整数に変換して合計を表示する,"total = 0
for line in stdin.split():
    total += int(line)"
ネストされたリスト 'li' の中の単語の頻度を数える,"from collections import Counter
Counter(sum(li, []))"
ウリヤノフスカヤ州の長官は誰か?,S. I. Morozov
ネストされたリスト`li`の中に含まれる空間に関する情報を表示する,"for item in li: if isinstance(item, str) and 'space' in item: print(item)"
16進数'0x6e69622f'をスタックにプッシュする,stack.append(0x6e69622f)
Ruby関数 `get_instance_for_appending` のドキュメンテーションから、関数の目的を説明してください。,"""Returns ERB instance for appeding lacking tests"""
ディレクトリ`stopstalk_logs`が存在しない場合、そのディレクトリを作成し、そのディレクトリに移動する,"if not os.path.exists(stopstalk_logs):
    os.makedirs(stopstalk_logs)
os.chdir(stopstalk_logs)"
リストに含まれる単語の位置情報を取得する,"[(i, word) for i, word in enumerate(word_list)]"
データベースの設定を表示する,print(settings.DATABASES)
フランス語のテキストから、Garonna川が流れる場所を見つける,print(main_answers)
ネストされたリスト'scores'内の要素の平均値を計算する,sum(scores)/len(scores)
ファイル'test.txt'から文字列'Amanulla Gabdulhaevich Ramazanov'を抽出する,"with open('test.txt', 'r') as f: text = f.read() print(text.split('""')[1])"
タジキスタンの首都の名称と、その首長の名前を表示する,"print('首都: Dushanbe, 首長: Rustam Emomali')"
データベース設定ファイル内の'DATABASES'の値を表示する,print(settings.DATABASES)
データベースの設定を表示する,print(settings.DATABASES)
データベース'db'の'table'テーブルにある'column'列の値を一覧で表示する,cursor = db.cursor() cursor.execute('SELECT column FROM table') print(cursor.fetchall())
データベースの設定を表示する,print(settings.DATABASES)
Parallel.mapを使い、リスト`emulators`内の各エミュレータを起動する,"Parallel.map(emulators, in_threads: emulators.size) do |emulator| spawn(""emulator -avd #{emulator} -no-...) end"
ファイル'data.csv'のデータを読み込み、各列の平均値を計算して表示する,"import pandas as pd
pd.read_csv('data.csv').mean()"
